player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P01032,Diego Contreras,33,Chile,Chile,18,CM,178,75,Right,Chile Rovers,34900000,WC26-059,2026-06-21,Maple Leaf Stadium,Toronto,Italy,Group Stage,Win,1,0,61,0,0,0,0,0.0,0.06,2,23,28,83.4,0,0,0,0,0,1,1,0,0,0,3,2,1,0,0,0,0,0,0.0,0,0,0,0,4.6,1.68,30.3,4,3,78.3,6.3,60.2,41.2,57.2,51.2,62.1,82.7,67.6,82.2,0,0,215,0,6.0
P01033,Felipe González,18,Chile,Chile,19,AM,180,86,Left,Chile Sporting,54400000,WC26-059,2026-06-21,Maple Leaf Stadium,Toronto,Italy,Group Stage,Win,1,0,25,0,0,1,0,0.11,0.09,0,12,18,67.6,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,6.46,1.36,29.4,5,9,83.7,6.3,62.5,64.5,66.5,45.7,79.6,72.6,66.3,78.7,0,0,161,0,6.0
P01034,Nicolás González,33,Chile,Chile,20,AM,183,71,Right,Chile Rovers,5200000,WC26-059,2026-06-21,Maple Leaf Stadium,Toronto,Italy,Group Stage,Win,1,0,68,0,0,0,0,0.0,0.01,1,28,34,83.4,3,2,0,0,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0.0,0,0,0,0,7.03,1.05,32.9,5,5,89.3,6.1,60.1,56.0,38.1,50.2,74.0,68.1,67.2,76.1,0,0,175,0,6.4
P01035,Felipe Rojas,25,Chile,Chile,21,LW,168,79,Right,Chile FC,11000000,WC26-059,2026-06-21,Maple Leaf Stadium,Toronto,Italy,Group Stage,Win,1,0,83,0,0,1,1,0.14,0.08,2,34,43,81.3,3,3,0,0,1,0,1,1,1,1,2,3,0,2,0,0,0,0,0.0,0,0,0,0,7.03,1.41,30.4,11,11,86.5,6.2,59.9,49.1,69.1,63.7,53.5,93.6,86.6,75.4,0,0,330,0,6.0
P01036,Diego Silva,28,Chile,Chile,22,LW,174,70,Right,Chile United,6800000,WC26-059,2026-06-21,Maple Leaf Stadium,Toronto,Italy,Group Stage,Win,1,0,83,0,0,0,0,0.0,0.02,2,46,65,70.8,2,2,0,0,1,0,1,1,2,0,1,3,1,1,0,0,0,0,0.0,0,0,0,0,7.05,1.96,29.4,8,11,80.1,7.0,72.6,55.3,63.6,63.2,78.8,80.5,83.0,52.4,0,0,191,0,6.2
P01037,Joaquín Soto,22,Chile,Chile,23,RW,193,87,Left,Chile City,33800000,WC26-059,2026-06-21,Maple Leaf Stadium,Toronto,Italy,Group Stage,Win,1,0,90,0,0,1,0,0.16,0.05,0,42,55,77.1,2,2,3,3,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0.0,0,0,0,0,5.98,0.9,33.4,8,13,78.9,5.6,59.8,72.8,70.2,63.2,75.0,36.8,79.2,56.7,0,0,206,0,5.7
P01038,Matías Silva,30,Chile,Chile,24,RW,194,64,Right,Chile Athletic,20100000,WC26-059,2026-06-21,Maple Leaf Stadium,Toronto,Italy,Group Stage,Win,1,0,8,0,0,0,0,0.0,0.08,0,2,3,79.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7.44,1.73,34.0,1,3,85.3,6.8,69.6,47.2,45.8,72.3,56.8,40.0,77.1,58.6,0,0,199,0,6.1
P01039,Felipe Silva,30,Chile,Chile,25,ST,171,67,Right,Chile Sporting,46700000,WC26-059,2026-06-21,Maple Leaf Stadium,Toronto,Italy,Group Stage,Win,1,0,86,0,0,1,1,0.07,0.13,0,46,65,71.3,1,1,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0.0,0,0,0,0,4.69,1.39,31.5,19,6,99.0,6.4,63.6,74.2,55.7,58.1,82.7,57.2,72.2,66.3,0,0,182,0,6.0
P01040,Matías Pérez,25,Chile,Chile,26,ST,189,64,Right,Chile Rovers,43000000,WC26-059,2026-06-21,Maple Leaf Stadium,Toronto,Italy,Group Stage,Win,1,0,32,0,0,2,1,0.26,0.09,0,11,16,72.9,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,6.45,1.5,32.3,5,5,79.8,6.4,59.1,44.8,55.0,74.5,74.6,56.2,68.3,50.7,0,0,191,0,6.3
P00989,Tariq Thomas,31,Jamaica,Jamaica,1,GK,179,74,Right,Jamaica United,49400000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,70,0,0,0,0,0.0,0.04,0,26,37,71.1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,25.0,0,1,0,0,6.86,0.79,30.7,9,11,86.5,6.7,67.6,51.7,72.2,59.2,68.7,54.0,68.7,75.9,0,0,175,0,6.2
P00990,Jordan Miller,28,Jamaica,Jamaica,2,GK,175,75,Left,Jamaica Athletic,13200000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,72,0,0,1,0,0.05,0.09,0,28,34,84.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,33.3,0,1,0,0,6.61,1.26,30.2,11,4,74.3,6.6,70.0,63.3,57.0,63.4,91.1,61.2,80.9,68.2,0,0,90,0,6.0
P00991,Omar Campbell,25,Jamaica,Jamaica,3,GK,177,81,Right,Jamaica Rovers,3400000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,61,0,0,0,0,0.0,0.03,1,0,0,81.8,1,1,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,1,100.0,0,1,0,0,8.51,1.24,31.3,7,4,78.6,6.1,62.1,53.5,58.8,34.5,66.5,67.8,56.7,58.9,0,0,177,0,6.0
P00992,Jayden Miller,22,Jamaica,Jamaica,4,CB,192,76,Right,Jamaica City,48900000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,60,0,0,0,0,0.0,0.12,1,28,32,87.8,0,0,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,7.7,1.59,30.1,16,1,92.9,6.9,69.9,57.2,45.2,75.0,64.2,69.4,66.5,66.6,0,0,118,0,6.1
P00993,Dwayne Smith,31,Jamaica,Jamaica,5,CB,175,71,Right,Jamaica City,12700000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,12,0,0,0,0,0.0,0.11,0,3,5,76.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,7.27,1.77,28.6,4,2,84.5,5.7,51.4,39.9,51.6,43.8,65.1,58.9,66.0,51.6,0,0,30,0,5.8
P00994,Jayden Thomas,25,Jamaica,Jamaica,6,CB,192,83,Right,Jamaica United,56900000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.05,0,0,0,80.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.17,0.0,0,0,87.8,6.3,63.1,36.6,54.9,65.2,72.9,68.7,85.8,50.5,0,0,18,0,6.1
P00995,Rashad Reid,23,Jamaica,Jamaica,7,CB,179,85,Right,Jamaica FC,16800000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.12,0,0,0,94.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.15,0.0,0,0,83.1,5.7,57.0,46.2,55.6,44.1,75.8,43.7,71.8,62.3,0,0,111,0,5.9
P00996,Kemar Campbell,20,Jamaica,Jamaica,8,LB,168,64,Right,Jamaica Sporting,34200000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,58,0,0,0,0,0.0,0.13,0,20,26,77.0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,6.42,1.52,33.0,3,3,84.5,6.4,67.4,53.0,52.9,51.1,66.2,62.8,64.5,63.9,0,0,116,0,6.2
P00997,Jevon Clarke,24,Jamaica,Jamaica,9,LB,170,75,Right,Jamaica Athletic,51000000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,98,0,0,0,0,0.0,0.03,0,39,46,85.9,1,1,1,0,4,1,0,0,2,0,5,5,1,0,1,0,0,0,0.0,0,0,0,0,6.82,1.55,32.0,9,7,84.3,6.9,65.5,61.6,62.3,59.4,67.3,54.0,59.9,73.2,0,0,224,0,6.0
P00998,Dwayne Miller,32,Jamaica,Jamaica,10,RB,184,74,Right,Jamaica Sporting,18600000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,18,0,0,0,0,0.0,0.09,0,10,14,76.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,6.41,1.48,28.6,1,0,76.4,6.0,63.9,54.2,66.7,65.6,78.1,48.2,89.7,63.8,0,0,101,0,5.7
P00999,Jevon Brown,25,Jamaica,Jamaica,11,RB,186,72,Right,Jamaica United,20400000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,73,0,0,0,0,0.0,0.02,0,27,38,72.5,0,0,0,0,1,0,0,1,0,0,2,2,1,0,0,0,0,0,0.0,0,0,0,0,4.96,1.06,31.0,8,11,67.1,6.2,60.4,47.6,49.5,52.8,73.7,71.9,78.9,75.1,0,0,198,0,6.1
P01000,Jevon Thomas,33,Jamaica,Jamaica,12,DM,194,82,Right,Jamaica FC,21300000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,32,0,0,0,0,0.0,0.15,0,16,20,83.5,0,0,0,0,1,1,1,0,0,0,2,3,0,0,0,0,0,0,0.0,0,0,0,0,5.8,1.25,31.0,7,4,78.1,5.9,51.4,53.9,64.9,47.1,87.5,57.9,76.9,45.4,0,0,209,0,5.5
P01001,Jayden Smith,20,Jamaica,Jamaica,13,DM,173,88,Right,Jamaica United,61100000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,40,0,0,0,0,0.0,0.12,0,25,27,93.3,0,0,1,1,3,0,2,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0,8.9,1.39,31.5,5,7,95.8,5.7,55.2,58.2,69.9,56.8,64.0,63.5,62.4,66.1,0,0,163,0,5.8
P01002,Jevon Williams,27,Jamaica,Jamaica,14,DM,192,75,Right,Jamaica FC,15600000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,0,0,0,1,1,0.15,0.04,0,0,0,82.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.64,0.35,0.0,0,0,83.2,5.9,58.4,52.6,63.6,54.3,90.4,33.8,77.1,65.5,0,0,157,0,5.7
P01003,Omar Clarke,20,Jamaica,Jamaica,15,CM,174,87,Right,Jamaica United,45200000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,91,0,0,0,0,0.0,0.08,1,50,59,85.0,1,1,0,0,0,0,0,1,3,1,2,1,0,1,0,0,0,0,0.0,0,0,0,0,6.29,1.26,29.4,13,8,74.9,6.5,68.2,78.7,65.4,55.9,71.8,88.2,67.9,59.5,0,0,248,0,5.8
P01004,Dwayne Thompson,23,Jamaica,Jamaica,16,CM,187,71,Right,Jamaica City,62700000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,12,0,0,0,0,0.0,0.0,0,4,6,78.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7.13,1.4,31.3,1,2,67.9,5.3,56.0,47.0,73.3,54.6,83.0,63.2,89.2,39.6,0,0,120,0,5.8
P01005,Dwayne Thomas,21,Jamaica,Jamaica,17,CM,171,90,Right,Jamaica Sporting,55900000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,95,0,0,1,1,0.17,0.05,1,61,76,80.8,0,0,0,0,0,0,3,0,0,0,4,3,2,0,0,0,0,0,0.0,0,0,0,0,8.17,1.76,31.6,8,7,81.5,5.5,56.4,77.7,49.8,70.9,67.3,81.3,85.2,36.0,0,0,181,0,5.9
P01006,Jordan Thompson,31,Jamaica,Jamaica,18,CM,179,63,Left,Jamaica FC,42200000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,12,0,0,0,0,0.0,0.01,0,4,6,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,6.36,0.91,31.2,3,3,79.9,6.2,63.4,49.5,54.4,39.8,73.4,69.6,89.1,41.5,0,0,84,0,6.2
P01007,Nicholas Williams,32,Jamaica,Jamaica,19,AM,185,79,Left,Jamaica Athletic,53200000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,8,0,0,0,0,0.0,0.07,0,4,5,83.8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,8.53,0.72,31.4,3,0,85.5,6.2,59.0,42.7,49.4,50.2,60.7,62.7,66.4,83.9,0,0,60,0,6.1
P01008,Rashad Campbell,21,Jamaica,Jamaica,20,AM,176,77,Right,Jamaica FC,49900000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,40,0,0,0,0,0.0,0.12,0,17,21,82.7,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,7.18,3.11,29.6,5,5,92.7,6.2,62.6,40.3,57.2,48.8,60.9,57.1,70.8,72.8,0,0,165,0,5.7
P01009,Jordan Reid,30,Jamaica,Jamaica,21,LW,175,70,Right,Jamaica Athletic,63900000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,92,0,0,1,0,0.12,0.05,1,34,47,72.4,2,0,1,0,1,1,0,1,1,1,0,3,0,1,0,0,0,0,0.0,0,0,0,0,5.45,2.23,29.9,10,5,94.5,5.8,56.6,48.0,68.9,70.7,74.5,92.5,81.6,54.9,0,0,246,0,5.7
P01010,Rashad Miller,31,Jamaica,Jamaica,22,LW,172,90,Right,Jamaica City,53400000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,12,0,0,0,0,0.0,0.1,0,7,9,80.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,4.92,1.74,32.3,0,0,87.8,5.8,54.4,61.9,58.4,48.9,71.4,69.2,83.7,50.9,0,0,119,0,5.9
P01011,Nicholas Thompson,32,Jamaica,Jamaica,23,RW,179,68,Right,Jamaica City,21500000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.02,0,0,0,84.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.35,0.0,0.0,0,0,80.6,5.2,51.0,68.5,67.4,53.4,75.4,84.4,66.2,62.7,0,0,36,0,5.9
P01012,Nicholas Johnson,20,Jamaica,Jamaica,24,RW,182,69,Left,Jamaica United,30000000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,100,0,0,2,1,0.34,0.03,2,76,83,91.9,5,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,8.33,1.33,29.0,18,12,85.7,6.4,62.2,84.4,42.3,78.6,62.9,75.5,82.1,78.9,0,0,133,0,6.1
P01013,Andre Thomas,33,Jamaica,Jamaica,25,ST,191,85,Right,Jamaica City,31800000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,32,0,0,0,0,0.0,0.1,0,17,22,78.5,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,6.06,1.56,30.2,7,4,78.0,6.6,73.4,54.2,49.7,35.2,78.1,37.4,79.5,58.2,0,0,197,0,6.3
P01014,Nicholas Miller,29,Jamaica,Jamaica,26,ST,180,71,Left,Jamaica City,38600000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Chile,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.05,0,0,0,79.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.72,0.75,0.0,0,0,72.7,6.0,59.4,38.4,55.7,58.8,82.4,57.0,74.8,63.9,0,0,67,0,6.0
P01015,Nicolás Muñoz,31,Chile,Chile,1,GK,174,68,Right,Chile Athletic,37600000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,40,0,0,0,0,0.0,0.02,0,7,12,64.3,1,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,2,100.0,0,0,0,0,6.86,2.02,31.5,5,2,96.5,6.1,58.0,40.9,60.4,48.7,52.9,46.5,72.1,32.7,0,0,145,0,6.3
P01016,Nicolás Soto,31,Chile,Chile,2,GK,173,69,Right,Chile Sporting,26500000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.13,0,0,0,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,0,0,0,0,0.0,0.0,0.0,0,0,84.6,6.6,64.4,58.5,45.4,54.2,86.8,51.1,88.3,71.6,0,0,206,0,6.4
P01017,Vicente González,24,Chile,Chile,3,GK,169,71,Right,Chile Athletic,41600000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.14,0,0,0,72.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,100.0,0,0,0,0,0.0,0.0,0.0,0,0,81.5,6.0,60.6,61.6,39.3,38.8,62.3,63.7,72.6,70.3,0,0,147,0,6.0
P01018,Diego González,26,Chile,Chile,4,CB,184,81,Right,Chile City,20800000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,12,0,0,0,0,0.0,0.09,0,4,5,82.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8.59,2.53,29.7,2,1,86.6,6.3,61.7,50.8,55.4,66.4,87.1,51.2,87.3,54.2,0,0,149,0,6.4
P01019,Sebastián Soto,26,Chile,Chile,5,CB,180,74,Right,Chile United,55400000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,60,0,0,0,0,0.0,0.09,0,25,29,89.0,0,0,0,0,0,1,1,0,2,0,0,2,0,2,0,0,0,0,0.0,0,0,0,0,6.6,1.38,31.7,7,8,87.0,6.0,56.1,29.3,67.7,56.3,67.8,58.5,87.6,65.5,0,0,133,0,6.0
P01020,Nicolás Martínez,20,Chile,Chile,6,CB,192,77,Right,Chile Sporting,61600000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,82,0,0,0,0,0.0,0.07,0,33,36,91.8,0,0,0,0,3,0,0,0,0,1,4,3,3,0,0,0,0,0,0.0,0,0,0,0,6.18,1.33,28.0,13,12,81.3,5.5,57.0,55.5,72.4,66.5,87.6,50.1,81.0,40.0,0,0,178,0,5.8
P01021,Matías Martínez,22,Chile,Chile,7,CB,180,71,Left,Chile United,29400000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,93,0,0,0,0,0.0,0.08,1,43,46,93.8,0,0,1,1,1,3,0,1,2,0,2,5,2,0,0,0,0,0,0.0,0,0,0,0,8.6,1.58,29.8,12,10,76.6,7.0,71.2,50.9,60.1,41.7,63.4,65.8,69.6,59.5,0,0,205,0,6.0
P01022,Sebastián Sepúlveda,20,Chile,Chile,8,LB,191,89,Left,Chile Sporting,2400000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,8,0,0,0,0,0.0,0.06,0,3,4,83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5.77,1.78,31.9,1,0,84.6,5.9,60.9,49.1,57.6,58.2,60.9,53.7,79.9,51.5,0,0,113,0,6.0
P01023,Joaquín Díaz,26,Chile,Chile,9,LB,187,75,Right,Chile Rovers,33700000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,40,0,0,1,0,0.07,0.01,0,24,28,88.1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,5.84,1.66,30.4,4,5,83.4,6.2,58.3,75.0,62.4,46.6,71.9,62.7,67.2,69.2,0,0,234,0,6.1
P01024,Sebastián Rojas,20,Chile,Chile,10,RB,186,77,Right,Chile FC,15600000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,0,0,0,0,0,0.0,0.14,0,0,0,82.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.21,0.0,0,0,66.2,4.7,55.2,72.9,55.7,45.8,77.8,46.8,73.4,64.8,0,0,190,0,6.0
P01025,Joaquín Contreras,21,Chile,Chile,11,RB,179,70,Right,Chile Rovers,31500000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,98,0,0,1,0,0.14,0.05,0,37,49,77.2,0,0,0,0,1,0,1,1,1,0,0,3,1,1,0,0,0,0,0.0,0,0,0,0,5.47,1.13,35.2,14,9,85.4,5.8,60.2,80.4,62.5,56.7,77.8,55.3,74.0,76.5,0,0,178,0,5.9
P01026,Agustín Contreras,23,Chile,Chile,12,DM,183,71,Left,Chile Sporting,18500000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,12,0,0,0,0,0.0,0.14,0,4,5,82.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,7.92,1.44,31.0,1,1,70.9,5.3,57.3,65.5,47.0,41.9,87.4,59.9,63.5,84.6,0,0,44,0,5.8
P01027,Benjamín Pérez,33,Chile,Chile,13,DM,171,90,Right,Chile Athletic,60500000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,87,0,0,0,0,0.0,0.04,0,73,79,92.5,0,0,0,0,2,1,1,2,1,1,2,6,0,1,0,0,0,0,0.0,0,0,0,0,8.2,2.24,30.3,9,5,77.9,6.4,64.9,68.6,59.2,65.8,80.7,67.5,75.0,41.0,0,0,168,0,6.2
P01028,Diego Pérez,20,Chile,Chile,14,DM,174,70,Right,Chile City,50000000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,59,0,0,0,0,0.0,0.04,0,33,40,82.7,0,0,0,0,1,0,1,1,0,0,2,3,0,0,0,0,0,0,0.0,0,0,0,0,7.93,1.38,31.1,8,10,86.8,6.5,66.5,51.7,50.0,51.9,77.4,44.2,69.9,41.2,0,0,246,0,6.2
P01029,Sebastián Contreras,23,Chile,Chile,15,CM,181,73,Right,Chile City,16400000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,85,0,0,1,0,0.07,0.06,0,35,41,87.1,1,0,0,0,0,1,0,0,2,0,3,1,0,1,0,0,0,0,0.0,0,0,0,0,7.32,1.41,32.4,14,8,83.4,6.3,63.0,50.7,54.3,73.0,80.1,27.0,79.6,54.5,0,0,127,0,6.0
P01030,Tomás Sepúlveda,30,Chile,Chile,16,CM,179,72,Right,Chile Athletic,32100000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,18,0,0,0,0,0.0,0.04,0,9,11,82.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,6.44,2.32,30.1,1,4,73.7,6.7,66.8,51.4,60.1,58.3,81.7,79.2,89.8,48.6,0,0,95,0,6.4
P01031,Vicente Soto,20,Chile,Chile,17,CM,181,80,Left,Chile FC,62900000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,25,0,0,0,0,0.0,0.09,0,10,13,81.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,10.72,1.97,28.9,4,1,73.6,5.7,52.3,74.4,77.2,43.6,63.3,46.4,73.9,61.7,0,0,130,0,5.8
P01032,Diego Contreras,33,Chile,Chile,18,CM,178,75,Right,Chile Rovers,34900000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,0,0,0,1,0,0.18,0.09,0,0,0,80.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,0.35,0.0,0,0,78.8,5.7,55.5,54.4,53.7,54.2,63.7,52.3,86.3,71.0,0,0,215,0,6.0
P01033,Felipe González,18,Chile,Chile,19,AM,180,86,Left,Chile Sporting,54400000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,32,0,0,1,1,0.05,0.08,1,7,11,69.6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,7.71,1.71,30.4,3,3,91.3,6.1,61.2,46.6,45.0,66.0,81.9,73.9,65.0,49.4,0,0,161,0,6.0
P01034,Nicolás González,33,Chile,Chile,20,AM,183,71,Right,Chile Rovers,5200000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,12,0,0,0,0,0.0,0.01,0,7,9,81.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6.33,2.12,31.5,1,1,79.4,6.5,64.6,41.7,68.6,52.8,67.0,71.5,83.6,32.7,0,0,175,0,6.4
P01035,Felipe Rojas,25,Chile,Chile,21,LW,168,79,Right,Chile FC,11000000,WC26-060,2026-06-21,Lone Star Stadium,Dallas,Jamaica,Group Stage,Draw,0,0,64,0,0,0,0,0.0,0.12,0,22,28,79.4,0,0,1,0,1,0,0,0,0,0,5,1,0,2,0,0,0,0,0.0,0,0,0,0,10.23,2.56,35.5,7,11,82.9,5.6,55.2,68.4,38.3,66.6,60.5,67.7,58.9,63.0,0,0,330,0,6.0
